user_id,post_id,author_id,age_group,gender,location,professional_field,experience_years,education,network_size,previous_interactions,post_topic,content_type,engagement,author_user_similarity,topic_similarity,post_age_hours,author_experience,author_network_size,network_distance,interaction_probability,interaction
U2787,P04815,A1992,36-45,Female,Hyderabad,Engineering,5.8,Bachelors,1546,16,Finance,Image,0.1648,0.7035,0.8491,47.0,8.8,260,3,0.5997,1
U2910,P00694,A1104,26-35,Male,Delhi,Design,2.1,Masters,161,17,Data Science,Article,0.2767,0.2987,0.5805,1.9,6.8,540,2,0.4304,0
U0108,P04598,A0982,18-25,Female,Mumbai,Marketing,7.7,Diploma,398,21,Marketing,Article,0.5084,0.5954,0.3813,8.4,15.7,224,3,0.5569,0
U1241,P00309,A0330,46-55,Female,Pune,Data Science,4.1,Bachelors,508,10,Data Science,Image,0.5807,0.7773,0.81,9.4,5.8,691,2,0.7626,1
U1569,P00554,A1478,26-35,Female,Other,Data Science,3.1,Diploma,171,17,Software,Article,0.2947,0.2433,0.399,10.0,5.8,635,1,0.3342,0
U1781,P04781,A1959,18-25,Male,Kolkata,Marketing,4.4,Masters,618,17,Software,Text,0.3275,0.677,0.8378,11.8,6.5,515,2,0.7107,1
U1984,P02909,A1885,18-25,Male,Other,Computer Science,5.3,Masters,359,18,Machine Learning,Video,0.0152,0.4556,0.5364,70.7,10.9,531,1,0.3251,1
U1585,P04893,A1911,26-35,Female,Pune,Finance,5.9,Bachelors,198,22,Data Science,Text,0.3128,0.6521,0.7963,47.1,4.1,866,3,0.6188,1
U0322,P03120,A1395,26-35,Male,Bengaluru,Data Science,3.7,Masters,194,16,Career,Job Opportunity,0.3612,0.4836,0.1483,42.1,6.7,91,3,0.2741,1
U0836,P00758,A1445,26-35,Male,Mumbai,Computer Science,3.6,PhD,282,15,Finance,Video,0.41,0.6162,0.4169,34.5,3.5,334,1,0.5221,0
U0456,P03165,A1131,18-25,Female,Chennai,Computer Science,16.0,Bachelors,559,21,Career,Video,0.2687,0.2576,0.471,6.3,8.9,185,3,0.3888,0
U1462,P04112,A0985,26-35,Male,Hyderabad,Engineering,4.3,PhD,107,21,Leadership,Text,0.1262,0.5333,0.3975,9.2,7.3,598,1,0.4763,0
U0866,P00910,A0954,46-55,Male,Bengaluru,Finance,5.0,Bachelors,493,20,AI,Article,0.6489,0.7588,0.7192,20.8,3.3,153,3,0.7618,1
U2096,P03259,A1220,26-35,Female,Ahmedabad,HR,12.4,Bachelors,255,16,Leadership,Job Opportunity,0.5442,0.2175,0.9215,20.3,8.1,344,4,0.5191,1
U1521,P04034,A0357,26-35,Male,Mumbai,Business,3.2,Masters,76,17,Machine Learning,Article,0.3079,0.534,0.4954,7.9,5.6,120,3,0.484,1
U2157,P03591,A1276,18-25,Male,Ahmedabad,Business,2.4,Masters,418,18,Data Science,Text,0.3362,0.4122,0.4737,13.4,4.1,585,3,0.4003,1
U2468,P04144,A0606,26-35,Male,Pune,Finance,3.6,Diploma,243,14,Finance,Image,0.0443,0.4944,0.4543,76.6,1.1,265,2,0.2657,0
U2341,P02999,A0110,18-25,Male,Mumbai,Design,3.8,Masters,490,14,Software,Article,0.2767,0.2546,0.7077,5.5,6.8,401,5,0.3565,0
U2252,P02161,A1641,36-45,Male,Mumbai,HR,5.5,PhD,103,19,Career,Job Opportunity,0.5112,0.4612,0.9249,15.7,2.2,131,3,0.6829,1
U0008,P00934,A1489,36-45,Male,Ahmedabad,Design,9.4,Bachelors,113,17,Career,Article,0.5765,0.7771,0.8595,132.6,4.0,542,3,0.5898,1
U2839,P00587,A0423,26-35,Male,Mumbai,Engineering,5.5,Masters,121,14,AI,Text,0.226,0.4803,0.5085,22.4,6.4,98,1,0.4664,1
U1795,P00516,A0859,46-55,Male,Hyderabad,Computer Science,3.6,Bachelors,341,23,Data Science,Video,0.5012,0.6129,0.2935,66.2,5.6,175,3,0.4087,0
U0198,P00437,A0953,46-55,Male,Mumbai,Data Science,5.8,Bachelors,122,18,Finance,Image,0.5025,0.3592,0.3557,23.5,13.4,334,2,0.4094,0
U2315,P03218,A1929,26-35,Male,Delhi,Computer Science,4.6,Bachelors,153,13,Machine Learning,Video,0.3958,0.3324,0.566,38.5,1.5,1023,3,0.3562,1
U1756,P04884,A0276,26-35,Male,Other,Marketing,3.9,Diploma,179,15,Data Science,Job Opportunity,0.1339,0.8302,0.4155,70.0,5.7,253,3,0.3984,0
U1260,P00751,A1782,56+,Male,Mumbai,Business,11.5,Bachelors,586,24,Machine Learning,Image,0.4381,0.4588,0.9683,0.8,11.8,329,4,0.726,1
U0356,P00227,A1372,26-35,Male,Pune,Data Science,13.8,Masters,141,21,Design,Article,0.2317,0.8173,0.589,1.0,9.5,407,4,0.6757,0
U1128,P01797,A0325,36-45,Male,Bengaluru,Other,1.4,Masters,113,15,Finance,Video,0.2372,0.4326,0.6625,50.5,6.5,222,4,0.355,1
U2810,P00628,A0059,18-25,Female,Other,Business,3.8,Bachelors,137,20,Leadership,Image,0.5898,0.659,0.4408,37.4,1.6,221,3,0.5357,0
U0355,P03840,A1278,26-35,Male,Delhi,Engineering,1.7,Bachelors,111,18,Leadership,Image,0.1173,0.6036,0.654,7.4,5.9,516,1,0.5945,1
U0557,P00581,A0537,26-35,Male,Ahmedabad,Finance,3.1,Bachelors,97,18,Software,Text,0.5121,0.5742,0.4413,1.6,3.1,597,5,0.4734,0
U1002,P04972,A1174,26-35,Male,Other,Engineering,5.0,Diploma,294,16,Data Science,Article,0.6645,0.5821,0.6429,2.2,4.0,84,2,0.6855,0
U2352,P04238,A1069,46-55,Female,Other,Finance,3.9,Bachelors,269,17,Leadership,Job Opportunity,0.3231,0.4738,0.3101,4.8,5.9,486,4,0.3359,0
U0631,P02096,A1130,46-55,Male,Chennai,HR,3.6,Diploma,206,12,Finance,Video,0.5167,0.3615,0.4069,1.6,6.7,720,2,0.4245,0
U0403,P00654,A1286,36-45,Male,Mumbai,Marketing,3.1,Bachelors,98,26,Finance,Video,0.2596,0.1967,0.9131,63.4,0.8,317,5,0.3632,0
U0640,P04380,A1028,46-55,Male,Bengaluru,Data Science,8.4,Bachelors,285,18,Software,Article,0.3534,0.3905,0.5676,45.4,9.2,591,3,0.4112,0
U0329,P04922,A1638,36-45,Male,Bengaluru,Computer Science,2.9,Bachelors,415,13,Design,Video,0.3424,0.5119,0.2979,14.8,3.4,358,2,0.3976,0
U1022,P03664,A0728,36-45,Male,Other,Data Science,8.9,Bachelors,217,17,Leadership,Text,0.1816,0.2408,0.4349,10.7,1.3,489,4,0.2621,1
U1530,P00867,A1514,18-25,Female,Mumbai,Marketing,2.6,Bachelors,186,12,Marketing,Image,0.3232,0.5419,0.4287,0.3,3.0,165,3,0.4391,0
U0134,P02741,A1546,26-35,Male,Delhi,Design,7.9,Bachelors,151,17,Finance,Article,0.1967,0.3261,0.4494,12.2,6.5,644,3,0.3403,1
U0577,P00106,A1157,46-55,Female,Bengaluru,Computer Science,2.4,Bachelors,93,10,Design,Article,0.2899,0.2204,0.5372,53.1,3.7,363,2,0.2539,1
U1096,P01745,A1875,26-35,Male,Delhi,Engineering,2.4,Bachelors,31,14,Career,Article,0.2939,0.7944,0.7052,3.6,8.3,94,3,0.6735,1
U2835,P04408,A0031,36-45,Male,Bengaluru,Data Science,9.4,Bachelors,82,25,AI,Image,0.0965,0.3925,0.6857,3.6,6.1,458,1,0.5846,1
U2585,P02516,A1833,18-25,Female,Ahmedabad,Business,4.9,Masters,361,19,AI,Image,0.5115,0.5315,0.7097,34.5,5.4,428,2,0.6036,1
U1502,P04917,A1074,56+,Male,Chennai,Computer Science,12.8,Bachelors,769,26,Data Science,Job Opportunity,0.3701,0.4595,0.3961,11.6,7.3,2033,5,0.437,1
U1408,P02130,A0929,18-25,Male,Hyderabad,Engineering,3.5,Bachelors,465,10,Leadership,Text,0.0375,0.2985,0.4847,0.8,4.6,578,5,0.224,0
U1144,P01610,A0160,46-55,Male,Mumbai,Computer Science,8.7,Bachelors,472,17,Career,Article,0.1651,0.6972,0.4689,23.4,10.1,945,2,0.5401,1
U1503,P02656,A1972,26-35,Female,Delhi,Computer Science,2.5,Bachelors,267,7,Data Science,Text,0.6191,0.9117,0.3217,19.0,12.4,796,2,0.6165,0
U0408,P01135,A0962,46-55,Male,Delhi,Computer Science,6.3,Bachelors,263,28,Design,Video,0.5365,0.722,0.2153,0.1,4.7,257,1,0.6719,1
U2044,P01843,A0467,46-55,Male,Bengaluru,Data Science,4.7,Bachelors,621,14,Software,Text,0.5572,0.7942,0.4253,13.3,3.4,730,3,0.6323,0
U0850,P00463,A0372,56+,Male,Other,Computer Science,10.3,Diploma,70,15,Software,Text,0.6937,0.3345,0.4322,36.1,5.5,228,2,0.434,0
U2452,P04935,A0366,36-45,Female,Mumbai,Other,3.1,Bachelors,194,23,Design,Article,0.5723,0.4829,0.7859,47.2,10.8,452,3,0.6049,1
U2271,P04029,A1436,36-45,Female,Pune,Data Science,4.3,Masters,328,22,Data Science,Video,0.4406,0.717,0.4361,8.7,9.8,333,2,0.6364,0
U1096,P03789,A1776,26-35,Male,Delhi,Engineering,2.4,Bachelors,31,14,Design,Job Opportunity,0.2594,0.6836,0.7927,7.6,1.2,92,5,0.5796,1
U2838,P04036,A0488,18-25,Male,Chennai,Business,1.4,Bachelors,262,17,Leadership,Video,0.2227,0.7555,0.5866,9.6,6.4,270,3,0.5903,0
U1438,P03556,A0208,26-35,Male,Bengaluru,Business,3.8,PhD,269,13,Marketing,Article,0.3913,0.2574,0.8209,27.3,3.8,430,3,0.4495,1
U0515,P03617,A0541,26-35,Female,Mumbai,Computer Science,3.0,Bachelors,179,14,AI,Text,0.466,0.2649,0.7453,26.5,2.7,279,2,0.4682,0
U1101,P03292,A1125,18-25,Male,Bengaluru,Other,6.6,PhD,340,15,Software,Job Opportunity,0.3491,0.2073,0.7687,0.9,2.7,106,1,0.5318,1
U0666,P03924,A1834,36-45,Male,Chennai,Engineering,3.0,Bachelors,366,14,AI,Text,0.0736,0.6634,0.5126,52.0,3.3,682,2,0.4095,0
U0330,P03706,A0696,26-35,Male,Delhi,Design,3.2,Bachelors,215,16,Career,Article,0.3437,0.324,0.5878,35.4,12.1,472,1,0.4284,1
U1478,P02865,A0482,56+,Male,Delhi,Finance,4.1,Bachelors,105,15,Finance,Text,0.0857,0.6241,0.4864,2.3,11.0,805,3,0.4615,0
U1769,P04344,A0511,18-25,Male,Other,HR,4.7,Diploma,326,17,Software,Text,0.1078,0.557,0.7106,28.1,2.2,713,4,0.4467,0
U0839,P03786,A0580,26-35,Female,Other,Business,0.7,Bachelors,467,25,Design,Video,0.0932,0.5452,0.4927,26.0,9.8,979,1,0.4743,1
U0019,P04205,A1594,46-55,Male,Chennai,Engineering,9.5,Bachelors,332,17,Software,Image,0.1628,0.4452,0.8961,45.3,3.4,67,5,0.4459,1
U2878,P01851,A0120,26-35,Male,Chennai,Computer Science,3.6,Bachelors,311,16,Marketing,Text,0.3764,0.6672,0.5668,36.9,4.7,182,2,0.561,0
U1184,P01015,A1606,18-25,Male,Bengaluru,Computer Science,4.7,PhD,149,22,Career,Text,0.4936,0.3633,0.3334,61.8,2.7,482,1,0.3803,0
U0704,P01287,A0675,46-55,Female,Mumbai,Data Science,4.9,Masters,463,16,Machine Learning,Job Opportunity,0.1622,0.3167,0.8975,10.6,3.5,301,1,0.561,1
U2074,P02831,A0833,46-55,Male,Bengaluru,Data Science,21.8,Bachelors,697,25,Leadership,Image,0.278,0.8888,0.7443,3.4,7.2,293,3,0.8291,1
U0884,P01975,A1207,26-35,Male,Kolkata,Finance,3.7,PhD,118,18,Design,Image,0.3905,0.7741,0.4724,12.3,11.1,312,4,0.5687,0
U1593,P01734,A1089,56+,Female,Ahmedabad,Design,5.9,Bachelors,219,20,Leadership,Text,0.1551,0.3826,0.4069,19.7,5.5,1841,3,0.3186,1
U2984,P00505,A0522,26-35,Male,Ahmedabad,Computer Science,5.5,Masters,471,16,AI,Image,0.4224,0.4331,0.6526,4.3,2.6,313,2,0.5591,0
U2420,P04681,A1638,46-55,Male,Mumbai,Other,2.0,Bachelors,277,24,AI,Article,0.2476,0.7434,0.8244,13.1,1.4,644,1,0.7737,1
U1631,P01442,A1839,26-35,Male,Pune,Computer Science,4.5,Bachelors,885,21,Machine Learning,Text,0.2966,0.6768,0.5209,13.6,6.2,125,3,0.5795,0
U0215,P03689,A1187,36-45,Male,Delhi,Computer Science,3.3,Bachelors,202,23,Marketing,Article,0.1557,0.3684,0.5454,6.8,2.8,649,3,0.4174,1
U2060,P04118,A0126,18-25,Male,Other,Computer Science,5.1,Masters,210,23,Leadership,Article,0.0529,0.5767,0.6642,19.6,25.0,600,1,0.5736,1
U0547,P02507,A1978,26-35,Male,Mumbai,Engineering,5.6,Bachelors,147,18,Machine Learning,Text,0.3215,0.4311,0.5812,73.1,13.6,176,1,0.4237,0
U2602,P02289,A1169,36-45,Male,Mumbai,Computer Science,2.7,Bachelors,74,22,Machine Learning,Article,0.3284,0.2916,0.7411,122.9,3.7,107,4,0.2609,0
U1585,P01720,A0389,26-35,Female,Pune,Finance,5.9,Bachelors,198,22,Career,Text,0.0682,0.7177,0.506,35.9,8.6,984,2,0.5182,1
U0422,P03805,A1738,18-25,Male,Pune,Computer Science,3.8,Masters,131,17,Software,Text,0.3796,0.9038,0.8041,8.6,2.4,534,2,0.7997,1
U0823,P01318,A1220,26-35,Male,Pune,Marketing,7.8,Masters,697,24,Marketing,Video,0.1629,0.8157,0.6486,6.2,6.5,386,3,0.6998,0
U1254,P00759,A1200,26-35,Male,Hyderabad,Data Science,2.9,Bachelors,193,19,Software,Article,0.1793,0.6214,0.6228,79.6,5.7,306,4,0.3778,0
U2823,P04985,A0778,18-25,Female,Hyderabad,HR,9.2,Diploma,228,12,Data Science,Text,0.3407,0.3333,0.4284,80.3,3.0,535,5,0.1865,0
U0213,P01486,A1687,18-25,Female,Bengaluru,Computer Science,3.5,Bachelors,379,20,Marketing,Video,0.4961,0.6164,0.7937,19.2,3.2,349,2,0.7157,0
U1524,P00088,A0705,36-45,Female,Mumbai,Marketing,9.5,Bachelors,744,14,Leadership,Article,0.4127,0.388,0.4246,69.3,2.1,441,5,0.2492,0
U0987,P04231,A0332,26-35,Male,Hyderabad,HR,10.8,Masters,77,19,AI,Text,0.2992,0.4035,0.8905,120.2,5.5,256,3,0.3948,1
U2383,P01015,A1887,18-25,Female,Mumbai,Marketing,11.2,Masters,227,14,Career,Text,0.4936,0.576,0.5531,61.8,2.7,482,5,0.4135,0
U0016,P00660,A0908,18-25,Female,Mumbai,Business,2.3,PhD,166,14,Data Science,Job Opportunity,0.1765,0.5222,0.5216,71.7,1.5,156,1,0.365,0
U2691,P00499,A0653,56+,Male,Pune,Data Science,4.2,Bachelors,275,12,Career,Video,0.4861,0.6088,0.6647,30.2,2.4,209,2,0.5955,0
U1646,P04205,A1544,26-35,Female,Delhi,Data Science,5.5,Masters,423,17,Software,Image,0.1628,0.7015,0.4469,45.3,3.4,67,2,0.4637,1
U1152,P03325,A1752,46-55,Male,Chennai,Business,3.6,Masters,323,13,AI,Video,0.5915,0.6465,0.2901,15.9,12.6,1175,4,0.451,1
U1228,P02262,A0719,26-35,Male,Bengaluru,Computer Science,6.0,Bachelors,344,16,Marketing,Text,0.2697,0.5341,0.5333,4.3,3.5,652,3,0.5056,1
U1814,P01666,A1410,18-25,Female,Delhi,Engineering,8.6,Masters,70,21,Software,Text,0.2484,0.5598,0.2346,23.1,5.0,781,2,0.4056,0
U1001,P04046,A0742,18-25,Female,Chennai,Engineering,5.0,Masters,732,22,Finance,Image,0.5803,0.4811,0.6417,10.0,6.0,727,4,0.5826,1
U1098,P00045,A1831,36-45,Female,Bengaluru,Other,4.5,Masters,246,18,Data Science,Job Opportunity,0.2526,0.2795,0.4147,15.6,3.8,221,2,0.3378,0
U2021,P00478,A0474,36-45,Female,Delhi,Finance,3.7,Masters,409,15,Software,Image,0.6018,0.5786,0.3474,9.5,5.0,1189,5,0.4357,0
U1818,P00232,A0057,26-35,Male,Hyderabad,Engineering,3.5,Bachelors,428,19,AI,Text,0.2681,0.547,0.3024,19.3,2.1,453,5,0.3261,0
U0985,P04655,A0155,18-25,Male,Bengaluru,Design,5.8,Bachelors,382,11,Leadership,Text,0.1956,0.719,0.3979,7.5,9.3,121,1,0.5469,0
U1377,P01963,A0661,36-45,Female,Mumbai,Design,12.2,Masters,276,27,Software,Video,0.1166,0.5752,0.5584,52.4,7.3,72,3,0.48,1
U2732,P03780,A0219,26-35,Female,Pune,Finance,13.0,PhD,123,21,Career,Job Opportunity,0.5292,0.5872,0.3867,8.4,8.5,778,3,0.5709,0
U0614,P00926,A1667,56+,Female,Mumbai,Data Science,3.4,Diploma,941,12,Machine Learning,Article,0.2899,0.4656,0.3109,22.6,2.5,200,1,0.3733,0
U2620,P00006,A0834,46-55,Male,Chennai,Data Science,15.3,Bachelors,229,15,Machine Learning,Text,0.7258,0.8613,0.7038,3.6,4.0,244,2,0.8409,0
U0993,P01335,A0126,36-45,Male,Other,Finance,2.6,Bachelors,114,14,Leadership,Text,0.6473,0.8114,0.7243,22.6,3.4,314,1,0.7743,1
U0530,P04038,A1060,26-35,Male,Mumbai,Data Science,19.0,Masters,477,12,Machine Learning,Text,0.4471,0.5336,0.7077,35.0,1.6,298,3,0.5882,1
U2698,P04171,A1219,18-25,Female,Bengaluru,Marketing,11.8,Masters,376,15,Design,Text,0.3599,0.454,0.8698,0.7,12.3,163,4,0.6143,0
U1679,P03256,A1982,46-55,Male,Other,Computer Science,8.5,Diploma,561,16,AI,Text,0.153,0.5395,0.7483,12.8,1.2,491,3,0.539,0
U1763,P03147,A0641,18-25,Female,Delhi,Data Science,4.8,Bachelors,123,12,Software,Video,0.0352,0.669,0.8512,18.7,1.9,397,3,0.5683,0
U2617,P03876,A0430,18-25,Male,Hyderabad,Data Science,3.8,Diploma,51,21,Leadership,Article,0.2444,0.7822,0.5528,12.7,7.7,328,4,0.5914,0
U1678,P04495,A1670,26-35,Male,Other,Engineering,8.3,PhD,261,13,Career,Text,0.5307,0.5176,0.2236,19.7,1.5,101,1,0.4388,1
U0671,P02748,A0749,18-25,Male,Bengaluru,Data Science,2.5,Bachelors,205,19,AI,Video,0.2373,0.3491,0.2013,24.5,3.4,106,2,0.2767,1
U2325,P03359,A0613,18-25,Male,Ahmedabad,Computer Science,1.1,Bachelors,427,24,Machine Learning,Text,0.5232,0.5776,0.546,25.8,9.1,1724,4,0.5391,0
U2711,P00219,A1396,56+,Female,Chennai,Design,0.3,Masters,690,15,Design,Article,0.1972,0.4705,0.2521,15.3,4.2,1172,2,0.3099,0
U0557,P00172,A1033,26-35,Male,Ahmedabad,Finance,3.1,Bachelors,97,18,Design,Article,0.4546,0.6941,0.6685,19.7,9.9,521,4,0.6086,0
U2789,P04422,A1387,46-55,Female,Bengaluru,HR,4.8,Bachelors,445,22,Marketing,Image,0.3856,0.6718,0.6957,31.7,6.3,1832,3,0.6427,1
U0077,P04643,A1788,26-35,Male,Hyderabad,HR,8.3,Masters,868,11,Software,Video,0.2369,0.5364,0.6357,23.0,1.4,685,3,0.4752,0
U2378,P03818,A0328,26-35,Female,Ahmedabad,Data Science,5.2,Masters,133,18,Leadership,Image,0.3648,0.7967,0.8226,12.6,4.0,52,2,0.7557,0
U2741,P02136,A0895,18-25,Female,Mumbai,Design,0.7,Diploma,258,20,AI,Article,0.2032,0.6371,0.6609,14.9,8.2,258,2,0.5976,0
U2849,P01597,A0522,36-45,Male,Kolkata,Computer Science,2.6,Masters,131,27,Finance,Article,0.2558,0.679,0.8137,7.9,8.9,2570,4,0.6819,1
U2645,P04587,A0858,26-35,Female,Bengaluru,Design,10.0,Diploma,310,20,Software,Video,0.0705,0.8646,0.8535,35.2,3.4,502,4,0.6814,1
U2179,P00867,A0908,18-25,Male,Pune,Business,0.6,Bachelors,347,12,Marketing,Image,0.3232,0.6238,0.611,0.3,3.0,165,2,0.5827,0
U0555,P02212,A0808,18-25,Male,Mumbai,Computer Science,2.6,Bachelors,240,22,Software,Image,0.4689,0.4583,0.3871,4.6,13.1,844,4,0.4489,0
U1013,P03388,A0409,26-35,Female,Mumbai,Computer Science,10.0,Masters,162,20,AI,Video,0.3697,0.4221,0.4612,27.5,11.1,252,4,0.3977,0
U0582,P04686,A0266,26-35,Female,Hyderabad,Computer Science,2.9,Bachelors,741,25,Design,Job Opportunity,0.517,0.4968,0.7962,100.9,2.1,362,3,0.5036,1
U0252,P04099,A1839,46-55,Female,Delhi,Finance,3.5,Bachelors,60,21,Design,Video,0.4606,0.5504,0.5847,92.8,5.1,183,3,0.4166,1
U1422,P00657,A1401,26-35,Male,Delhi,Computer Science,4.2,Diploma,186,15,Software,Text,0.6037,0.4652,0.552,6.5,5.4,326,3,0.5447,0
U0105,P00543,A0688,36-45,Female,Bengaluru,Engineering,2.1,PhD,253,25,Finance,Video,0.3554,0.1778,0.5291,43.6,11.5,233,2,0.3422,0
U0529,P02560,A1451,36-45,Female,Pune,HR,8.4,Masters,384,18,Software,Text,0.5077,0.7477,0.7759,7.9,7.6,156,4,0.7275,1
U0073,P04911,A1385,46-55,Female,Mumbai,Engineering,9.1,Masters,42,22,Software,Text,0.1851,0.5217,0.5941,54.0,13.1,551,4,0.408,0
U2322,P02032,A0114,18-25,Female,Pune,Data Science,10.9,Bachelors,481,17,Marketing,Job Opportunity,0.3425,0.3095,0.2538,34.8,2.6,216,3,0.2625,1
U0881,P00404,A0947,26-35,Female,Mumbai,Data Science,5.9,Masters,134,15,Leadership,Job Opportunity,0.6163,0.5595,0.5745,19.0,4.4,376,3,0.5828,1
U0809,P03921,A0719,26-35,Female,Bengaluru,Marketing,7.2,Masters,188,21,AI,Video,0.306,0.6401,0.6831,48.9,8.5,397,2,0.6012,1
U1771,P02383,A0244,26-35,Female,Mumbai,Computer Science,1.8,Diploma,146,13,Software,Article,0.3797,0.4585,0.9166,3.9,7.3,985,2,0.6441,1
U0775,P00344,A0313,18-25,Female,Pune,HR,5.4,Bachelors,178,23,Machine Learning,Article,0.4269,0.4728,0.4233,7.4,10.0,177,3,0.488,0
U1740,P01219,A0139,36-45,Female,Bengaluru,Finance,4.9,Bachelors,120,19,Career,Text,0.3291,0.5577,0.7777,27.7,12.5,218,4,0.5634,1
U2657,P01041,A0184,26-35,Female,Delhi,Data Science,19.2,Bachelors,56,14,Software,Text,0.4289,0.5242,0.9571,2.8,8.1,157,5,0.6747,0
U1145,P00566,A0412,26-35,Male,Ahmedabad,Marketing,4.4,Diploma,123,13,Leadership,Article,0.4236,0.6607,0.8818,62.8,4.9,133,2,0.6257,1
U0355,P00847,A0199,26-35,Male,Delhi,Engineering,1.7,Bachelors,111,18,Marketing,Article,0.293,0.6502,0.4465,105.7,2.8,166,2,0.3543,0
U2178,P00920,A1203,46-55,Male,Hyderabad,Engineering,4.6,Diploma,304,19,Finance,Video,0.0264,0.6565,0.9181,14.8,5.0,309,3,0.6416,0
U1695,P02354,A1023,36-45,Male,Delhi,HR,6.1,Masters,198,21,Data Science,Text,0.162,0.6423,0.8576,89.8,16.7,424,4,0.4874,1
U1418,P04860,A0434,26-35,Male,Ahmedabad,Computer Science,11.1,Diploma,326,17,Finance,Video,0.2886,0.3429,0.3715,73.9,10.8,524,2,0.265,0
U0400,P03854,A0004,26-35,Female,Kolkata,Engineering,1.1,Bachelors,193,15,Leadership,Text,0.4329,0.4336,0.5762,123.5,11.2,713,5,0.2071,0
U1998,P01113,A0060,26-35,Male,Pune,Engineering,1.1,PhD,173,14,Machine Learning,Video,0.6665,0.1974,0.8233,6.8,4.8,470,2,0.5547,0
U1171,P00832,A1131,26-35,Female,Pune,Marketing,0.5,Bachelors,227,20,Software,Article,0.38,0.7256,0.5273,39.6,8.3,801,3,0.5444,1
U0104,P02796,A1740,56+,Female,Ahmedabad,Engineering,3.1,Bachelors,179,18,Software,Article,0.2619,0.6761,0.9034,3.2,2.6,571,5,0.6381,1
U0459,P00826,A1501,36-45,Male,Pune,Design,3.5,Bachelors,194,16,Leadership,Video,0.3914,0.3792,0.6498,17.8,0.8,345,3,0.4637,0
U2224,P04172,A0735,18-25,Male,Other,Marketing,3.9,Masters,580,17,Marketing,Article,0.8778,0.6771,0.611,34.0,4.1,123,2,0.7135,0
U1820,P03591,A1669,26-35,Female,Bengaluru,Finance,7.7,Masters,629,19,Data Science,Text,0.3362,0.5287,0.3882,13.4,4.1,585,4,0.4291,0
U2139,P02993,A0037,36-45,Male,Kolkata,Marketing,3.4,Bachelors,346,20,Machine Learning,Text,0.3219,0.2233,0.5715,3.4,3.6,391,3,0.3826,1
U2356,P04028,A1284,36-45,Female,Kolkata,Computer Science,7.3,Bachelors,239,20,Design,Article,0.1912,0.4842,0.5212,15.3,3.9,604,4,0.4047,1
U2771,P01736,A1431,18-25,Female,Mumbai,Finance,2.2,Diploma,202,21,Marketing,Job Opportunity,0.4637,0.6003,0.4671,57.5,4.0,475,2,0.496,1
U2558,P02817,A1072,18-25,Male,Chennai,Other,4.1,Bachelors,228,19,Career,Text,0.5197,0.4913,0.4047,29.4,7.5,626,1,0.5113,1
U0348,P02703,A0499,18-25,Female,Chennai,HR,5.3,Bachelors,242,19,Leadership,Job Opportunity,0.2795,0.6298,0.672,2.2,13.7,414,5,0.5495,0
U1032,P01350,A0115,36-45,Male,Delhi,Engineering,6.7,Diploma,473,19,Design,Article,0.3496,0.6006,0.7098,83.1,6.2,57,1,0.5578,0
U0463,P01639,A0849,56+,Male,Chennai,Data Science,5.0,PhD,325,28,Data Science,Text,0.4833,0.4952,0.7703,5.0,12.1,1692,3,0.6924,1
U1915,P03938,A0484,18-25,Male,Other,Business,1.5,Bachelors,565,28,Machine Learning,Job Opportunity,0.2379,0.5262,0.2612,4.1,1.4,165,2,0.4476,1
U1581,P04983,A0576,46-55,Female,Delhi,HR,2.2,PhD,208,19,Finance,Text,0.5902,0.6201,0.8973,4.6,10.2,921,1,0.7986,0
U0609,P03531,A1613,36-45,Male,Mumbai,Other,4.9,Diploma,217,14,AI,Image,0.1651,0.7334,0.7962,13.6,1.9,939,3,0.6452,1
U1167,P01660,A0638,46-55,Male,Chennai,Business,4.9,Bachelors,236,17,Leadership,Article,0.3599,0.3971,0.4207,58.0,3.8,2256,1,0.364,1
U1783,P00804,A1831,18-25,Female,Pune,Data Science,2.2,Bachelors,1125,15,AI,Text,0.2145,0.5694,0.7877,18.0,4.8,289,3,0.5564,1
U2193,P02059,A0220,36-45,Male,Mumbai,Engineering,0.4,Masters,209,14,Leadership,Text,0.6217,0.7206,0.7877,9.5,8.1,757,3,0.736,1
U0295,P02436,A0593,46-55,Male,Mumbai,Computer Science,2.8,Bachelors,144,15,Leadership,Image,0.4003,0.3126,0.8982,33.9,9.9,877,2,0.5368,0
U0717,P00938,A1595,26-35,Female,Chennai,Data Science,8.0,Bachelors,217,16,Marketing,Video,0.4627,0.3406,0.3777,26.1,5.4,624,5,0.288,0
U0556,P03131,A1719,18-25,Female,Bengaluru,Computer Science,2.8,Masters,294,22,Design,Text,0.4025,0.7957,0.3796,16.8,1.7,447,3,0.5989,1
U2335,P00118,A1228,26-35,Male,Delhi,Computer Science,12.9,Masters,115,16,AI,Article,0.6436,0.5464,0.7513,8.1,4.1,445,2,0.7301,1
U1950,P00671,A1223,46-55,Female,Other,Data Science,8.3,Masters,285,15,Leadership,Article,0.5677,0.4458,0.558,36.6,4.3,1009,3,0.4613,0
U0349,P04781,A0177,26-35,Female,Pune,Engineering,6.4,PhD,674,14,Software,Text,0.3275,0.7538,0.6617,11.8,6.5,515,3,0.641,1
U0340,P04860,A1488,46-55,Male,Chennai,Data Science,7.1,Masters,95,17,Finance,Video,0.2886,0.6511,0.7574,73.9,10.8,524,2,0.5536,1
