user_id,post_id,recommendation_score,interaction,rank
U0091,P03211,0.81663793,1,1
U0091,P03540,0.8053656,1,2
U0091,P03046,0.74083906,1,3
U0091,P04407,0.725532,1,4
U0091,P02740,0.6836091,0,5
U0091,P00348,0.67174095,1,6
U0091,P03599,0.6428266,1,7
U0091,P04967,0.61889,1,8
U0091,P02144,0.59784687,1,9
U0091,P00964,0.5763081,0,10
U0092,P01646,0.85518944,1,1
U0092,P03209,0.83206415,1,2
U0092,P01222,0.7581374,1,3
U0092,P00068,0.6964773,1,4
U0092,P04733,0.68656445,1,5
U0092,P04736,0.68231654,1,6
U0092,P04823,0.67454976,0,7
U0092,P04524,0.63967305,1,8
U0092,P03024,0.62913644,0,9
U0092,P04243,0.5979112,1,10
U0093,P03377,0.75422174,1,1
U0093,P00215,0.72071844,1,2
U0093,P03176,0.6507708,1,3
U0093,P00942,0.62776464,1,4
U0093,P03612,0.5896284,1,5
U0093,P04762,0.53189826,0,6
U0093,P04159,0.38697112,0,7
U0093,P02118,0.2894451,1,8
U0093,P02421,0.24014404,0,9
U0093,P00647,0.10410143,0,10
U0094,P03746,0.77684516,1,1
U0094,P03322,0.7236429,1,2
U0094,P00236,0.52172005,1,3
U0094,P03062,0.45682126,0,4
U0094,P04087,0.44985783,0,5
U0095,P04368,0.73777604,1,1
U0095,P04410,0.70784503,1,2
U0095,P02491,0.7049393,1,3
U0095,P01231,0.6884166,1,4
U0095,P01891,0.55923814,0,5
U0095,P01031,0.4739535,1,6
U0095,P01744,0.4611763,0,7
U0095,P03812,0.33874938,0,8
U0095,P00947,0.29098034,0,9
U0095,P04266,0.2768595,1,10
U0096,P03408,0.7699821,1,1
U0096,P03341,0.7687388,1,2
U0096,P04247,0.68760306,1,3
U0096,P04375,0.66310865,0,4
U0096,P01370,0.6446752,1,5
U0096,P03816,0.6442224,1,6
U0096,P04455,0.5945075,0,7
U0096,P04409,0.5418411,1,8
U0096,P02623,0.5313916,0,9
U0096,P01199,0.44852006,1,10
U0097,P02677,0.60083723,1,1
U0097,P02360,0.46194145,0,2
U0097,P03477,0.43475932,1,3
U0097,P03813,0.42782247,1,4
U0097,P01427,0.4165772,1,5
U0097,P02554,0.19644506,0,6
U0098,P01099,0.70495737,1,1
U0098,P02407,0.67437345,1,2
U0098,P04433,0.6050432,1,3
U0098,P01539,0.5902672,1,4
U0098,P01317,0.5818379,1,5
U0098,P04518,0.55614865,0,6
U0098,P00503,0.5291952,0,7
U0098,P02066,0.47409466,1,8
U0098,P02918,0.45589796,1,9
U0098,P01397,0.43876433,0,10
U0099,P02199,0.7948567,1,1
U0099,P01510,0.7372822,1,2
U0099,P04494,0.7193679,1,3
U0099,P01220,0.6694979,1,4
U0099,P00354,0.6614312,1,5
U0099,P00721,0.6458668,1,6
U0099,P02117,0.5812893,1,7
U0099,P00047,0.56045854,1,8
U0099,P03088,0.4724306,1,9
U0099,P01182,0.45874783,0,10
U0100,P01625,0.6683977,1,1
U0100,P00660,0.64089894,1,2
U0100,P00413,0.53603405,0,3
U0100,P03688,0.5281033,0,4
U0100,P01921,0.4948316,1,5
U0100,P03816,0.47206032,0,6
U0100,P03921,0.44683686,1,7
U0100,P00331,0.43159473,0,8
U0100,P00757,0.29942617,0,9
U0100,P03112,0.25024173,0,10
U0101,P03895,0.7912702,1,1
U0101,P02761,0.78739524,1,2
U0101,P04942,0.7839827,1,3
U0101,P03207,0.74295634,1,4
U0101,P00091,0.7019479,1,5
U0101,P04259,0.6866209,1,6
U0101,P02293,0.42678702,0,7
U0101,P01887,0.3482855,0,8
U0101,P03184,0.29967645,0,9
U0102,P03607,0.65714216,1,1
U0102,P01365,0.65379953,1,2
U0102,P03868,0.6514257,0,3
U0102,P04772,0.5990253,0,4
U0102,P00118,0.59730095,1,5
U0102,P01955,0.5970984,1,6
U0102,P04131,0.5722054,0,7
U0102,P03155,0.54024816,0,8
U0102,P03559,0.53874266,1,9
U0102,P02522,0.5105078,1,10
U0103,P01872,0.6537156,1,1
U0103,P04235,0.65295696,0,2
U0103,P00766,0.60072696,1,3
U0103,P00067,0.5629328,0,4
U0103,P04439,0.49877623,1,5
U0103,P01407,0.4712789,0,6
U0103,P01709,0.4691908,0,7
U0103,P02493,0.45591277,0,8
U0103,P02365,0.43123218,0,9
U0103,P00058,0.4009219,0,10
U0104,P02796,0.72588515,1,1
U0104,P00023,0.6690032,0,2
U0104,P02381,0.6401087,1,3
U0104,P00188,0.63920045,1,4
U0104,P02794,0.6218548,0,5
U0104,P04560,0.5890012,0,6
U0104,P04286,0.564509,1,7
U0104,P01163,0.5452387,0,8
U0104,P03560,0.54513735,1,9
U0104,P01369,0.5287082,0,10
U0105,P01268,0.8010284,0,1
U0105,P03274,0.7710084,0,2
U0105,P02387,0.7561889,1,3
U0105,P02519,0.732067,1,4
U0105,P03276,0.68319684,0,5
U0105,P03628,0.66583276,0,6
U0105,P04352,0.6330899,0,7
U0105,P00561,0.5964655,1,8
U0105,P02825,0.56760055,0,9
U0105,P02116,0.5303632,0,10
U0106,P04969,0.58481216,0,1
U0106,P01664,0.5640882,0,2
U0106,P04506,0.54629767,1,3
U0106,P01871,0.4867452,1,4
U0106,P01091,0.4750075,0,5
U0106,P01767,0.32985044,1,6
U0106,P00586,0.30291098,0,7
U0106,P00598,0.30263343,0,8
U0106,P00647,0.27785143,0,9
U0107,P04954,0.69919205,1,1
U0107,P01289,0.63132495,1,2
U0107,P04197,0.59542865,1,3
U0107,P04696,0.59046346,0,4
U0107,P03553,0.57127255,0,5
U0107,P01381,0.56518906,0,6
U0107,P04497,0.4994959,1,7
U0107,P03096,0.4046381,1,8
U0107,P01854,0.40333322,0,9
U0107,P00337,0.38080093,0,10
U0108,P01904,0.7328694,0,1
U0108,P01732,0.6357216,1,2
U0108,P01449,0.60011536,0,3
U0108,P02508,0.5598164,0,4
U0108,P01569,0.55386305,1,5
U0108,P03118,0.5398144,1,6
U0108,P04890,0.53823376,0,7
U0108,P03867,0.5379446,1,8
U0108,P04598,0.39780176,0,9
U0108,P01916,0.32612172,0,10
U0109,P03135,0.7037119,1,1
U0109,P02919,0.6147041,1,2
U0109,P00925,0.5787629,0,3
U0109,P02137,0.4610138,0,4
U0109,P01159,0.41069174,1,5
U0109,P03908,0.3930137,0,6
U0109,P00756,0.33082366,0,7
U0110,P00599,0.82151717,1,1
U0110,P04482,0.80976444,1,2
U0110,P02543,0.59454757,1,3
U0110,P02848,0.5609983,1,4
U0110,P03851,0.5557051,0,5
U0110,P02258,0.4025634,0,6
U0110,P04837,0.36486137,0,7
U0110,P02271,0.29577667,0,8
U0111,P01110,0.7888342,1,1
U0111,P03358,0.7872309,1,2
U0111,P00993,0.7718581,1,3
U0111,P04785,0.7122822,1,4
U0111,P03971,0.6921003,1,5
U0111,P04651,0.63589185,0,6
U0111,P03850,0.6308514,1,7
U0111,P04296,0.5728272,1,8
U0111,P03578,0.5073455,0,9
U0111,P00903,0.42125553,0,10
U0112,P03325,0.7694768,1,1
U0112,P02214,0.63233244,1,2
U0112,P00110,0.61371017,1,3
U0112,P02787,0.58190805,1,4
U0112,P04311,0.5613223,1,5
U0112,P01756,0.5169639,1,6
U0112,P02969,0.50968367,0,7
U0112,P04093,0.5044634,0,8
U0112,P00994,0.47353184,1,9
U0112,P00003,0.45499083,0,10
U0113,P03099,0.7592872,1,1
U0113,P04624,0.7478013,1,2
U0113,P04702,0.73754287,1,3
U0113,P02158,0.7177511,1,4
U0113,P03963,0.7007772,0,5
U0113,P02390,0.66404456,0,6
U0113,P03309,0.65793896,1,7
U0113,P04176,0.6525415,1,8
U0113,P02453,0.641727,1,9
U0113,P01143,0.6244155,0,10
U0114,P04654,0.70392746,1,1
U0114,P02776,0.67729884,0,2
U0114,P03450,0.59931237,0,3
U0114,P04463,0.5263498,0,4
U0114,P02942,0.51767474,1,5
U0114,P03456,0.4899882,1,6
U0114,P02261,0.42062783,0,7
U0114,P02262,0.36764652,0,8
U0114,P03543,0.34708545,0,9
U0114,P02561,0.33458605,0,10
U0115,P02400,0.677941,1,1
U0115,P00093,0.6345462,0,2
U0115,P03474,0.60891455,1,3
U0115,P00064,0.4410202,0,4
U0115,P02317,0.31825066,0,5
U0115,P02689,0.26371086,0,6
U0116,P00518,0.7774354,1,1
U0116,P02138,0.7154811,0,2
U0116,P02720,0.70655656,0,3
U0116,P01934,0.6498639,1,4
U0116,P03975,0.6206326,1,5
U0116,P00805,0.5867776,1,6
U0116,P00521,0.5693799,1,7
U0116,P03654,0.55894446,0,8
U0116,P04380,0.4529593,1,9
U0116,P03548,0.448986,0,10
U0117,P03523,0.8553064,1,1
U0117,P01222,0.84448814,1,2
U0117,P03371,0.84016514,1,3
U0117,P01643,0.7530668,1,4
U0117,P03805,0.71282727,1,5
U0117,P04952,0.6969764,1,6
U0117,P03861,0.69370806,1,7
U0117,P02357,0.6691826,0,8
U0117,P04570,0.6677419,0,9
U0117,P01269,0.6494493,1,10
U0118,P03634,0.69066566,0,1
U0118,P00186,0.64202476,0,2
U0118,P04439,0.540686,0,3
U0118,P03327,0.49756396,1,4
U0119,P02873,0.7410211,1,1
U0119,P02943,0.73390305,1,2
U0119,P03851,0.70104194,1,3
U0119,P04966,0.68276733,1,4
U0119,P03007,0.52988076,1,5
U0119,P02276,0.43507662,1,6
U0120,P03954,0.7906005,1,1
U0120,P01525,0.7308839,0,2
U0120,P03487,0.72296005,1,3
U0120,P01538,0.71290046,1,4
U0120,P04688,0.5690542,1,5
U0120,P04623,0.54709756,1,6
U0120,P04962,0.51209825,1,7
U0120,P04376,0.50092757,1,8
U0120,P00758,0.45741826,1,9
U0120,P04184,0.41340584,0,10
U0121,P04879,0.78304994,0,1
U0121,P01182,0.77794254,1,2
U0121,P02880,0.7189086,1,3
U0121,P00201,0.6957363,1,4
U0121,P01114,0.6877882,1,5
U0121,P00960,0.589099,0,6
U0121,P00018,0.5588764,1,7
U0121,P00240,0.52593035,1,8
U0121,P02812,0.48607993,0,9
U0122,P03643,0.8034576,1,1
U0122,P00345,0.72521055,0,2
U0122,P02664,0.6570554,1,3
U0122,P04180,0.6052839,1,4
U0122,P00237,0.6005663,1,5
U0122,P02050,0.5730949,1,6
U0122,P03804,0.56131154,0,7
U0122,P01957,0.47088394,1,8
U0122,P03008,0.46835923,0,9
U0122,P04456,0.46642822,1,10
U0123,P04727,0.5662725,0,1
U0123,P04102,0.557815,0,2
U0123,P03615,0.5393237,1,3
U0123,P03266,0.40046936,0,4
U0123,P01854,0.39934343,1,5
U0123,P01503,0.38580027,0,6
U0123,P00574,0.36488372,0,7
U0123,P01250,0.2658543,0,8
U0124,P00699,0.8377842,1,1
U0124,P02382,0.67586064,1,2
U0124,P02118,0.63984936,1,3
U0124,P01707,0.5370742,0,4
U0124,P02752,0.50637937,1,5
U0124,P04592,0.48793802,0,6
U0124,P03578,0.2583942,0,7
U0124,P00343,0.24851541,0,8
U0125,P04492,0.7073773,0,1
U0125,P00968,0.6838862,1,2
U0125,P04284,0.6252851,1,3
U0125,P02828,0.61677283,1,4
U0125,P01295,0.5581433,1,5
U0125,P02348,0.5496573,1,6
U0125,P02468,0.43591613,0,7
U0125,P01496,0.31277826,0,8
U0125,P00117,0.28524712,0,9
U0125,P02299,0.27764198,0,10
U0126,P04109,0.8076375,1,1
U0126,P04257,0.76960456,1,2
U0126,P02415,0.75632995,0,3
U0126,P00794,0.754205,1,4
U0126,P00128,0.74198323,1,5
U0126,P03470,0.72867143,1,6
U0126,P03467,0.69998795,1,7
U0126,P02978,0.6251829,1,8
U0126,P00324,0.5964965,0,9
U0126,P02904,0.5589285,0,10
U0127,P01065,0.7788983,0,1
U0127,P01091,0.666136,1,2
U0127,P03561,0.6521948,1,3
U0127,P03201,0.5821233,0,4
U0127,P00556,0.5226792,1,5
U0127,P04471,0.5181468,1,6
U0127,P01555,0.5178336,1,7
U0127,P00475,0.49771985,1,8
U0127,P00031,0.3586316,0,9
U0128,P00009,0.71886975,1,1
U0128,P03667,0.67652816,1,2
U0128,P04429,0.63817585,1,3
U0128,P02481,0.5659334,0,4
U0128,P03191,0.44290528,0,5
U0128,P01936,0.4387472,0,6
U0128,P00497,0.43781784,0,7
U0128,P01662,0.43526545,1,8
U0128,P03129,0.42130402,0,9
U0128,P03686,0.2971839,0,10
U0129,P00893,0.7644571,1,1
U0129,P01873,0.7292607,1,2
U0129,P04814,0.6768659,1,3
U0129,P04924,0.6194192,1,4
U0129,P00602,0.6064424,1,5
U0129,P03827,0.59684056,1,6
U0129,P03292,0.59554595,1,7
U0129,P04630,0.595207,1,8
U0129,P01129,0.5349067,1,9
U0129,P00627,0.273401,0,10
U0130,P03000,0.6232381,1,1
U0130,P02916,0.6128792,1,2
U0130,P03788,0.36245897,0,3
U0130,P02849,0.30526918,0,4
U0131,P00928,0.8066306,1,1
U0131,P04028,0.6915599,1,2
U0131,P03071,0.6662498,1,3
U0131,P01446,0.64105767,1,4
U0131,P04658,0.6399902,0,5
U0131,P03368,0.5372616,0,6
U0131,P01276,0.3829062,0,7
U0132,P01566,0.6495836,1,1
U0132,P03768,0.58444864,0,2
U0132,P03444,0.5309953,1,3
U0132,P04787,0.5257888,1,4
U0132,P04703,0.42809093,0,5
U0132,P04319,0.42807442,0,6
U0132,P01664,0.39861554,0,7
U0132,P00939,0.33601588,0,8
U0133,P00838,0.82155627,1,1
U0133,P04073,0.8175016,1,2
U0133,P04485,0.67074645,1,3
U0133,P02708,0.50891733,0,4
U0133,P04014,0.47907385,0,5
U0133,P03976,0.45316824,0,6
U0133,P00773,0.341747,0,7
U0133,P03378,0.32058284,1,8
U0133,P03281,0.31558743,0,9
U0133,P03048,0.30917352,0,10
U0134,P00140,0.7623723,1,1
U0134,P02335,0.592621,0,2
U0134,P01527,0.5321446,0,3
U0134,P01604,0.5315613,1,4
U0134,P04754,0.51650447,1,5
U0134,P04747,0.485484,0,6
U0134,P01913,0.48079306,1,7
U0134,P03072,0.4408554,0,8
U0134,P03048,0.36805552,0,9
U0134,P00975,0.33903188,0,10
U0135,P00733,0.62004447,1,1
U0135,P02137,0.60586077,0,2
U0135,P00014,0.5991797,1,3
U0135,P02253,0.5051112,1,4
U0135,P01543,0.45796373,1,5
U0135,P03229,0.3621116,0,6
U0135,P03304,0.30718142,0,7
U0136,P02227,0.68889195,1,1
U0136,P02519,0.6778605,1,2
U0136,P01953,0.6213947,1,3
U0136,P00370,0.5800534,1,4
U0136,P02785,0.4981015,1,5
U0136,P02870,0.49635202,0,6
U0136,P02883,0.41412127,1,7
U0136,P04614,0.36075312,0,8
U0136,P03466,0.22004859,1,9
U0137,P02165,0.8706386,1,1
U0137,P00659,0.8051977,1,2
U0137,P02485,0.77368176,1,3
U0137,P01002,0.7142728,0,4
U0137,P02915,0.6875585,1,5
U0137,P00047,0.5950529,1,6
U0137,P01559,0.5661207,1,7
U0137,P04041,0.54996973,1,8
U0137,P02144,0.4755965,0,9
U0137,P03427,0.42759237,1,10
U0138,P01836,0.6688245,0,1
U0138,P03635,0.66328377,0,2
U0138,P03891,0.6423239,1,3
U0138,P02006,0.59023094,1,4
U0138,P01717,0.5466357,0,5
U0138,P00047,0.48534095,1,6
U0138,P00822,0.43804064,0,7
U0138,P00765,0.4006161,0,8
U0138,P04829,0.39341497,0,9
U0138,P04031,0.35627124,0,10
U0139,P01128,0.5798406,1,1
U0139,P03302,0.5750606,1,2
U0139,P04177,0.52977437,1,3
U0139,P03479,0.41276336,1,4
U0139,P02978,0.38060614,1,5
U0139,P04547,0.3155827,1,6
U0140,P01850,0.6293936,0,1
U0140,P03836,0.60282624,1,2
U0140,P03265,0.5916161,0,3
U0140,P01130,0.55368835,1,4
U0140,P02574,0.5355874,0,5
U0140,P03310,0.4776881,1,6
U0140,P02220,0.4350372,0,7
U0140,P00329,0.38160872,0,8
U0140,P02966,0.31793398,0,9
U0140,P03500,0.30731437,1,10
U0141,P02258,0.6558486,1,1
U0141,P02494,0.5129518,1,2
U0141,P03903,0.5005846,0,3
U0141,P03417,0.33845174,0,4
U0141,P04979,0.22325113,0,5
U0142,P01583,0.68603146,0,1
U0142,P03737,0.57014275,0,2
U0142,P01997,0.55012405,1,3
U0142,P04898,0.5472593,1,4
U0142,P03484,0.44398862,0,5
U0142,P03454,0.40770432,0,6
U0142,P03009,0.39173278,1,7
U0142,P03730,0.32784814,1,8
U0142,P01190,0.32180747,1,9
U0142,P02512,0.25722948,0,10
U0143,P00078,0.709047,1,1
U0143,P03290,0.7026545,1,2
U0143,P00689,0.6580013,1,3
U0143,P00830,0.6332937,1,4
U0143,P04084,0.6101041,0,5
U0143,P04218,0.59488434,1,6
U0143,P03285,0.5608655,0,7
U0143,P03552,0.5063104,0,8
U0143,P00670,0.48685065,0,9
U0143,P04335,0.46966982,1,10
U0144,P00594,0.78545105,1,1
U0144,P02782,0.7397492,1,2
U0144,P03814,0.6960821,1,3
U0144,P01564,0.64502776,1,4
U0144,P01273,0.6355058,1,5
U0144,P02453,0.62616587,1,6
U0144,P02540,0.61736286,1,7
U0144,P03906,0.5745985,1,8
U0144,P04864,0.53807056,0,9
U0144,P04825,0.50427467,0,10
U0145,P02040,0.79968077,1,1
U0145,P01534,0.71390533,1,2
U0145,P00709,0.6657675,1,3
U0145,P00472,0.64981806,0,4
U0145,P01568,0.50218755,0,5
U0145,P00938,0.49330592,1,6
U0145,P03686,0.38596842,0,7
U0145,P04505,0.21876517,0,8
U0146,P03866,0.7226065,1,1
U0146,P01134,0.6644298,1,2
U0146,P02096,0.6525077,1,3
U0146,P03506,0.63209367,1,4
U0146,P04691,0.6202292,1,5
U0146,P04033,0.6182578,0,6
U0146,P03614,0.5521812,0,7
U0146,P03492,0.51420623,1,8
U0146,P01204,0.49035794,1,9
U0146,P02078,0.47431523,1,10
U0147,P03739,0.7277377,1,1
U0147,P02761,0.70210904,1,2
U0147,P04845,0.69844353,1,3
U0147,P01126,0.66035676,1,4
U0147,P04162,0.5856952,1,5
U0147,P01520,0.49161923,1,6
U0147,P02687,0.44838542,1,7
U0147,P03658,0.4017765,1,8
U0147,P03798,0.39903438,0,9
U0147,P04443,0.38300487,0,10
U0148,P02767,0.61960787,0,1
U0148,P04438,0.56067115,1,2
U0148,P02243,0.5248116,0,3
U0148,P00400,0.52304435,0,4
U0148,P02312,0.50871414,0,5
U0148,P04445,0.48458046,1,6
U0148,P02115,0.4264881,1,7
U0148,P03270,0.42477733,1,8
U0148,P04461,0.37293065,1,9
U0148,P01153,0.34996945,0,10
U0149,P01356,0.7974626,1,1
U0149,P03817,0.68904424,0,2
U0149,P03974,0.6864522,1,3
U0149,P01583,0.6736957,1,4
U0149,P01959,0.6472093,1,5
U0149,P00921,0.6196506,1,6
U0149,P03915,0.5861619,1,7
U0149,P02081,0.46938035,1,8
U0149,P04757,0.419314,0,9
U0149,P02332,0.3769082,1,10
U0150,P04485,0.63530827,1,1
U0150,P03255,0.5502441,1,2
U0150,P03468,0.5246517,1,3
U0150,P02260,0.49079537,1,4
U0151,P01670,0.612944,1,1
U0151,P02493,0.60816604,1,2
U0151,P02092,0.51689,1,3
U0151,P00175,0.50004065,1,4
U0151,P00291,0.4901056,0,5
U0151,P03648,0.48075327,0,6
U0151,P04644,0.46640995,0,7
U0151,P02428,0.36486754,1,8
U0151,P02266,0.35905418,0,9
U0151,P02751,0.31900266,0,10
U0152,P00635,0.86776984,1,1
U0152,P00011,0.8336366,1,2
U0152,P00161,0.8033557,1,3
U0152,P03609,0.7590622,0,4
U0152,P01772,0.7091811,1,5
U0152,P02719,0.68401664,1,6
U0152,P00295,0.68303907,1,7
U0152,P00186,0.6576412,1,8
U0152,P03844,0.60847586,1,9
U0152,P04515,0.5661377,0,10
U0153,P02839,0.77148134,1,1
U0153,P04803,0.7428738,1,2
U0153,P00107,0.74169654,1,3
U0153,P03827,0.6586364,1,4
U0153,P02054,0.63269335,1,5
U0153,P02808,0.6084203,0,6
U0153,P04770,0.54633904,1,7
U0153,P00550,0.5179324,0,8
U0153,P00869,0.49981713,1,9
U0153,P01762,0.49259067,0,10
U0154,P00995,0.797526,1,1
U0154,P00662,0.7555864,1,2
U0154,P03293,0.74238825,1,3
U0154,P01907,0.7079281,1,4
U0154,P04944,0.65541947,0,5
U0154,P03096,0.55490696,1,6
U0155,P01353,0.62987864,1,1
U0155,P03559,0.6042756,1,2
U0155,P03992,0.55715114,1,3
U0155,P00492,0.53390306,0,4
U0155,P04545,0.5131266,1,5
U0155,P00129,0.4387092,0,6
U0155,P03295,0.4020837,1,7
U0155,P04655,0.40051082,0,8
U0155,P00624,0.377887,1,9
U0155,P01772,0.33751422,0,10
U0156,P04292,0.72261816,1,1
U0156,P02916,0.68042517,1,2
U0156,P00612,0.6513735,1,3
U0156,P04885,0.5586236,1,4
U0156,P02585,0.4401364,0,5
U0156,P04282,0.35379902,0,6
U0156,P04384,0.32026803,0,7
U0157,P04055,0.72728086,1,1
U0157,P03931,0.67639387,1,2
U0157,P04617,0.6299513,0,3
U0157,P00321,0.6178625,1,4
U0157,P01372,0.58694744,1,5
U0157,P04676,0.551723,1,6
U0157,P04913,0.5259371,0,7
U0157,P02722,0.425946,1,8
U0157,P01675,0.4084632,0,9
U0157,P03784,0.40766376,0,10
U0158,P01669,0.6540612,1,1
U0158,P03899,0.634639,1,2
U0158,P04418,0.6022608,1,3
U0158,P03035,0.5438441,1,4
U0158,P03923,0.52878886,1,5
U0158,P02788,0.52333516,1,6
U0158,P01120,0.46406347,0,7
U0158,P02592,0.46338907,1,8
U0158,P04582,0.29350713,0,9
U0158,P04329,0.25831372,0,10
U0159,P03232,0.8092205,1,1
U0159,P04035,0.6355107,1,2
U0159,P02539,0.6315471,1,3
U0159,P04266,0.6070773,0,4
U0159,P03810,0.60645014,1,5
U0159,P00173,0.57246554,0,6
U0159,P00364,0.54234177,0,7
U0159,P01392,0.5323408,0,8
U0159,P03303,0.4675183,1,9
U0159,P00438,0.45841473,0,10
U0160,P02783,0.7389888,0,1
U0160,P01688,0.71159637,0,2
U0160,P00552,0.7067869,1,3
U0160,P02236,0.6408391,1,4
U0160,P00735,0.6037217,1,5
U0160,P03953,0.58909905,1,6
U0160,P00546,0.53392065,1,7
U0160,P02119,0.4779961,0,8
U0161,P01297,0.7552723,1,1
U0161,P00716,0.6948188,1,2
U0161,P03791,0.6845384,1,3
U0161,P03565,0.6513565,0,4
U0161,P04855,0.60832214,0,5
U0161,P03387,0.53456706,1,6
U0161,P01649,0.46206057,0,7
U0161,P03912,0.45339304,0,8
U0161,P03213,0.44381398,0,9
U0161,P03401,0.42501354,0,10
U0162,P04749,0.71901894,1,1
U0162,P04627,0.5969921,1,2
U0162,P04831,0.57610774,1,3
U0162,P04852,0.49858555,0,4
U0162,P03519,0.49381563,0,5
U0162,P02607,0.40006822,1,6
U0162,P04100,0.3829922,0,7
U0162,P04458,0.37993017,0,8
U0162,P03783,0.36029923,0,9
U0162,P02466,0.34860963,0,10
U0163,P03247,0.5787857,1,1
U0163,P03277,0.5458475,1,2
U0163,P04306,0.5344454,0,3
U0163,P04584,0.530314,0,4
U0163,P04538,0.51699764,0,5
U0163,P04076,0.50928646,1,6
U0163,P02201,0.45086798,1,7
U0163,P02652,0.43862763,1,8
U0163,P01231,0.43115178,0,9
U0163,P03543,0.38365886,0,10
U0164,P04771,0.65351105,1,1
U0164,P01093,0.62923,1,2
U0164,P02696,0.6148668,0,3
U0164,P01303,0.61053944,0,4
U0164,P04007,0.6003306,0,5
U0164,P02466,0.5906719,0,6
U0164,P00914,0.54230857,1,7
U0164,P03817,0.5075335,0,8
U0164,P01250,0.40704677,0,9
U0164,P02210,0.3716397,0,10
U0165,P04703,0.8056104,1,1
U0165,P04513,0.7957404,1,2
U0165,P02780,0.7850538,1,3
U0165,P04188,0.70997334,0,4
U0165,P02718,0.69367456,1,5
U0165,P00182,0.6855758,0,6
U0165,P03414,0.49877775,0,7
U0165,P03566,0.47669008,0,8
U0165,P04814,0.39037573,1,9
U0166,P03652,0.73083997,1,1
U0166,P00078,0.7082906,0,2
U0166,P03442,0.6876779,1,3
U0166,P03531,0.6649845,1,4
U0166,P02923,0.6521041,1,5
U0166,P00214,0.6315993,0,6
U0166,P04974,0.59035707,1,7
U0166,P01586,0.5787192,1,8
U0166,P03764,0.41999176,0,9
U0166,P01031,0.39853936,0,10
U0167,P00255,0.8257315,0,1
U0167,P03534,0.8143253,1,2
U0167,P02426,0.7891175,1,3
U0167,P04189,0.7500255,1,4
U0167,P01679,0.6561682,1,5
U0167,P03488,0.6214869,0,6
U0167,P01154,0.61661726,1,7
U0167,P03134,0.5711104,1,8
U0167,P03691,0.5024388,0,9
U0167,P00627,0.31561646,0,10
U0168,P02844,0.69142103,1,1
U0168,P03234,0.6730015,1,2
U0168,P04952,0.6454513,0,3
U0168,P01664,0.6304276,0,4
U0168,P03316,0.62799937,1,5
U0168,P00904,0.6192339,1,6
U0168,P03462,0.5810534,1,7
U0168,P03263,0.5438266,0,8
U0168,P00415,0.504384,0,9
U0168,P02377,0.28683007,0,10
U0169,P04967,0.69475454,1,1
U0169,P00123,0.642981,1,2
U0169,P03089,0.60609764,1,3
U0169,P01984,0.6007546,1,4
U0169,P03579,0.56838435,0,5
U0169,P00257,0.537278,1,6
U0169,P03116,0.46259484,0,7
U0169,P01552,0.42965427,0,8
U0169,P00522,0.3586806,0,9
U0169,P02896,0.33041263,0,10
U0170,P00657,0.6848405,1,1
U0170,P01778,0.63525033,1,2
U0170,P01946,0.5326481,0,3
U0170,P01749,0.5194321,1,4
U0170,P03099,0.44827673,0,5
U0170,P03693,0.4325632,0,6
U0170,P00377,0.2341301,0,7
U0171,P02758,0.82398194,1,1
U0171,P04370,0.80482095,1,2
U0171,P04113,0.7731738,1,3
U0171,P03824,0.7145407,1,4
U0171,P01886,0.64972556,1,5
U0171,P03778,0.6490694,0,6
U0171,P01710,0.6485867,1,7
U0171,P00877,0.63876915,1,8
U0171,P03752,0.54566693,0,9
U0171,P00139,0.5272313,1,10
U0172,P00360,0.8296418,1,1
U0172,P03185,0.7162713,1,2
U0172,P04399,0.6727191,0,3
U0172,P04449,0.6432593,0,4
U0172,P04918,0.604621,1,5
U0172,P04849,0.54446256,1,6
U0172,P04267,0.53911203,1,7
U0172,P02117,0.43693697,1,8
U0172,P03940,0.42274714,1,9
U0172,P00266,0.33983636,0,10
U0173,P01936,0.72740614,1,1
U0173,P00738,0.6641614,0,2
U0173,P00471,0.6356074,1,3
U0173,P00671,0.63513315,1,4
U0173,P02951,0.6024443,1,5
U0173,P01093,0.6010161,0,6
U0173,P04311,0.5206369,0,7
U0173,P00348,0.50715977,0,8
U0173,P01439,0.4466965,0,9
U0173,P01771,0.29323167,0,10
U0174,P02639,0.77713275,1,1
U0174,P03510,0.7592098,1,2
U0174,P00425,0.7032961,0,3
U0174,P02153,0.6648125,1,4
U0174,P04691,0.6557507,1,5
U0174,P01953,0.6333053,1,6
U0174,P02605,0.63142437,0,7
U0174,P03553,0.42694542,0,8
U0175,P01814,0.7498681,1,1
U0175,P00894,0.57134837,1,2
U0175,P00392,0.564362,0,3
U0175,P00041,0.52614456,1,4
U0175,P02294,0.51325405,1,5
U0175,P02350,0.49255005,1,6
U0175,P04966,0.41513214,1,7
U0175,P03544,0.38368192,0,8
U0175,P02310,0.3587323,1,9
U0175,P01567,0.30831587,0,10
U0176,P01671,0.70784116,1,1
U0176,P00784,0.7065625,1,2
U0176,P00332,0.6716212,1,3
U0176,P02402,0.6405305,0,4
U0176,P00708,0.6128373,1,5
U0176,P02153,0.54282045,1,6
U0176,P02230,0.49811503,1,7
U0176,P00683,0.42117515,0,8
U0176,P01817,0.35163864,1,9
U0177,P04135,0.7678781,1,1
U0177,P02734,0.7665718,1,2
